shop_id,shop_name,sku_id,spu_id,spu_name,price_cent,is_discount_product,disc_cent,is_popular_sku
159399427,Gendai - Praiamar Shopping · Intermediada,87434436,87879068,Sushi Roll + Bebida Grátis (Express),3090,0,NULL,0
159399427,Gendai - Praiamar Shopping · Intermediada,87434439,87879090,Poke Veggie,3890,0,NULL,1
159399427,Gendai - Praiamar Shopping · Intermediada,87444227,87898869,Shoyu Lamen,4090,0,NULL,0
159399427,Gendai - Praiamar Shopping · Intermediada,87453962,87898875,Combinado Especial,5390,0,NULL,0
159399427,Gendai - Praiamar Shopping · Intermediada,87464246,87898888,Barca Nakano,10990,0,NULL,0
159399427,Gendai - Praiamar Shopping · Intermediada,87464250,87869659,Chicken Domburi,3490,0,NULL,0
159399427,Gendai - Praiamar Shopping · Intermediada,87464252,87889138,Yakissoba Especial,4190,0,NULL,1
159578880,Nakazumy Sushi,108606967,109538313,Combo 9 (33 Unidades),16490,0,NULL,0
159578880,Nakazumy Sushi,108678802,109640685,Combo 15 (30 Unidades),14990,0,NULL,0
159578880,Nakazumy Sushi,108927555,109475743,Uramaki Salmão 8 Unidades,3090,0,NULL,0
159578880,Nakazumy Sushi,108525395,109464174,Fanta Laranja Lata 350ml,1090,0,NULL,0
159578880,Nakazumy Sushi,108545197,109513709,Combo 3 (19 Unidades),6090,1,1391,0
159578880,Nakazumy Sushi,108568903,109450902,Temaki Califórnia,3790,0,NULL,0
159578880,Nakazumy Sushi,108596521,109345717,Coca-cola Zero Lata 350ml,1090,0,NULL,0
159578880,Nakazumy Sushi,108771544,109548226,Combo Hot Holls Variados (20 Unidades),9990,0,NULL,0
159578880,Nakazumy Sushi,108828894,109707726,Uramaki Skin Com Couve 8 Unidades,2390,0,NULL,0
159578880,Nakazumy Sushi,108831869,109916876,YAKISSOBA CARNE 300G,6490,0,NULL,0
159578880,Nakazumy Sushi,108870801,109735600,Combinado Salmão 03 - (54 Unidades),26990,0,NULL,0
159578880,Nakazumy Sushi,108885612,109488953,Combo 1 (27 Unidades),12590,0,NULL,0
159578880,Nakazumy Sushi,108596522,109558149,Temaki Atum,4590,0,NULL,0
159578880,Nakazumy Sushi,108771545,109580333,Combo 8 (26 Unidades),12990,0,NULL,0
159578880,Nakazumy Sushi,108784327,109651444,Combo 6 (20 Unidades),9990,0,NULL,0
159578880,Nakazumy Sushi,108806070,109548228,Combo 14 (30 Unidades),14990,0,NULL,0
159578880,Nakazumy Sushi,108860871,109271720,Coca-cola Lata 350ml,1090,0,NULL,0
159578880,Nakazumy Sushi,108860896,109538337,Fanta Uva 350ml,1090,0,NULL,0
159578880,Nakazumy Sushi,108870802,109803405,Combo Salmão 2 (40 Unidades),19990,0,NULL,0
159578880,Nakazumy Sushi,108555311,109450904,02 Temaki A Sua Escolha + 20 Hot-rolls,7290,1,300,1
159578880,Nakazumy Sushi,108596520,109725277,Refrigerante Guaraná Antarctica 350ml Zero,1090,0,NULL,0
159578880,Nakazumy Sushi,108721398,109661605,Combo 11 (29 Unidades),14590,0,NULL,0
159578880,Nakazumy Sushi,108860870,109707725,Uramaki Filadélfia 8 Unidades,3090,0,NULL,0
159578880,Nakazumy Sushi,108864043,109978646,Croquete salmao ( 8 unid,3990,0,NULL,1
159578880,Nakazumy Sushi,108982040,109760152,RODIZIO NAKAZUMY ( 2 PESSOAS ),14990,0,NULL,1
159578880,Nakazumy Sushi,108545196,109580334,Combo 7 (32 Unidades),9199,0,NULL,0
159578880,Nakazumy Sushi,108579899,109610314,Jou Salmão 8 Unidades,4990,0,NULL,1
159578880,Nakazumy Sushi,108596519,109450901,Mix Dourado (25 Unidades),8490,0,NULL,0
159578880,Nakazumy Sushi,108678801,109488952,Temaki Empanado,5390,0,NULL,0
159578880,Nakazumy Sushi,108711803,109755719,Harumaki 8 Unidades,3490,0,NULL,0
159578880,Nakazumy Sushi,108816253,109548227,Schweppes Citrus Lata 350ml,1090,0,NULL,0
159578880,Nakazumy Sushi,108828897,109429787,Temaki De Peixe Prego,4190,0,NULL,0
159578880,Nakazumy Sushi,108850789,109464175,Combo 12 (30 Unidades),14990,0,NULL,0
159578880,Nakazumy Sushi,108860872,109570300,Combo Salmão 2 ( 40 Unidades) + 02 Temaki mine,19990,0,NULL,0
159578880,Nakazumy Sushi,108927558,109630652,Combo 5 ( 25 Unidades),6890,1,1091,0
159578880,Nakazumy Sushi,108711804,109538311,Temaki De Salmão,4990,0,NULL,1
159578880,Nakazumy Sushi,108761400,109661604,Combo 13 (32 Unidades),15990,0,NULL,0
159578880,Nakazumy Sushi,108828896,109620783,Temaki Salmão Grelhado,4990,0,NULL,0
159578880,Nakazumy Sushi,108828899,109513708,Combo Familia 70 Peças + 2 Temaki A Sua Escolha (combo Completo),34590,0,NULL,0
159578880,Nakazumy Sushi,108841069,109498807,Combo 4 (25 Unidades),12490,0,NULL,0
159578880,Nakazumy Sushi,108850785,109464170,Porção De Shimeji 300g,6490,0,NULL,0
159578880,Nakazumy Sushi,108850787,109630649,Refrigerante H2oh Limoneto Pet 500ml,1290,0,NULL,0
159578880,Nakazumy Sushi,108896560,109513707,Combo 15 30 Peças + 2 Temakis,14990,0,NULL,1
159578880,Nakazumy Sushi,108906485,109524720,Combo 10 (30 Unidades),14990,0,NULL,0
159578880,Nakazumy Sushi,108937638,109464172,Hot Holl 20 Unidades,3990,1,91,1
159578880,Nakazumy Sushi,108606965,109464173,Refrigerante H2oh Limão 500ml,1290,0,NULL,0
159578880,Nakazumy Sushi,108784324,109570298,Guioza De Carne 8 Unidades,3990,0,NULL,0
159578880,Nakazumy Sushi,108784326,109755720,Guaraná Antarctica Lata,1090,0,NULL,0
159578880,Nakazumy Sushi,108927557,109450903,Temaki Kani,3690,0,NULL,0
159412112,Lega Lega Lamen,59592446,60141966,Missô Lamen com Filé de Frango Crocante,6400,0,NULL,1
159412112,Lega Lega Lamen,80241539,80560579,Shoyu Lamen com Copa Lombo Suíno,6600,0,NULL,1
159412112,Lega Lega Lamen,58590970,80570282,Shoyu Lamen com Frango Crocante,6400,0,NULL,1
159412112,Lega Lega Lamen,57591970,54141901,Missô Lamen Barriga Suína Suculenta,6800,0,NULL,1
159412112,Lega Lega Lamen,44509774,59141570,Missô Lamen Vegano c/ Tofu Grelhado e Duo de Gergelim,7200,0,NULL,1
159412112,Lega Lega Lamen,115316993,118194698,Gyūdon Tradicional,6200,0,NULL,0
159412112,Lega Lega Lamen,113651052,116260212,Kârre /  Curry Japonês com Frango Crocante,5600,0,NULL,0
159412112,Lega Lega Lamen,46562327,59141567,Frango Crocante 150gr,2600,0,NULL,0
159412112,Lega Lega Lamen,52592742,80612019,Shoyu Lamen com Barriga Suína Suculenta,6800,0,NULL,1
159412112,Lega Lega Lamen,80228849,80653254,Ovo Marinado,800,0,NULL,1
159412112,Lega Lega Lamen,80264117,50140872,Macarrão Lamen,1600,0,NULL,0
159412112,Lega Lega Lamen,47562100,80621871,Shoyu Lamen Vegetariano c/ Shitake Grelhado,7000,0,NULL,0
159412112,Lega Lega Lamen,52592737,60141964,Missô Lamen  Copa Lombo Macia,6600,0,NULL,1
159412112,Lega Lega Lamen,80312163,50140866,Coca Cola Zero Lata 350ml,800,0,NULL,0
159412112,Lega Lega Lamen,52592740,80560578,Caldo Missô,3800,0,NULL,0
159412112,Lega Lega Lamen,113430513,116127027,Kombucha Maca Hello Kitty Pedy+ 260ml,1490,0,NULL,0
159412112,Lega Lega Lamen,114267456,117245538,Macarrão Lamen + Moyashi + Cenoura,2200,0,NULL,0
159412112,Lega Lega Lamen,115105969,118337728,Gyūdon Tradicional s/ Ovo,5800,0,NULL,0
159412112,Lega Lega Lamen,80176759,48141281,Shoyu Lamen Vegano c/ Tofu Grelhado e Duo de Gergelim,7200,0,NULL,1
159412112,Lega Lega Lamen,85620538,85992106,Nori (Alga),500,0,NULL,0
159412112,Lega Lega Lamen,80211424,58142643,Milho Verde,700,0,NULL,0
159412112,Lega Lega Lamen,80211429,80684646,Fios de Cenoura,500,0,NULL,0
159412112,Lega Lega Lamen,98135324,99547334,Harumaki Vegano,2900,0,NULL,0
159412112,Lega Lega Lamen,102696580,103914244,Chá Verde Jabuticaba 290 ml Zero,690,0,NULL,0
159412112,Lega Lega Lamen,80228847,80599398,Barriga Suína Suculenta 120gr,2400,0,NULL,0
159412112,Lega Lega Lamen,98066030,99404622,Caldo Missô Vegano \ Vegetáriano,4000,0,NULL,0
159412112,Lega Lega Lamen,113585253,116094838,Cha Mate+Kuromi Cola Pedy+ 260ml,1490,0,NULL,0
159412112,Lega Lega Lamen,53591771,80669194,Copa Lombo 120gr,2200,0,NULL,0
159412112,Lega Lega Lamen,54592253,80653249,Missô Lamen Vegetariano c/ Shitake Grelhado,7000,0,NULL,1
159412112,Lega Lega Lamen,62592000,80550634,Caldo Shoyu,3800,0,NULL,0
159412112,Lega Lega Lamen,80241540,80653251,Coca-Cola Original 350ml,800,0,NULL,0
159412112,Lega Lega Lamen,80789337,59170327,Moyashi orgânico,700,0,NULL,0
159427500,Temaki da Lagoa,83151290,82912431,36 Unidades Hot Rolls,5990,0,NULL,0
159427500,Temaki da Lagoa,86567947,64246720,Tmk Salmão Completo,2790,0,NULL,1
159427500,Temaki da Lagoa,85846025,83020603,Uramaki 8 Un.,2690,0,NULL,1
159427500,Temaki da Lagoa,86567948,83379161,Joy 8 Un.,3490,0,NULL,0
159427500,Temaki da Lagoa,86501391,83004015,Hot Roll Salmão 12 Un.,2490,0,NULL,1
159427500,Temaki da Lagoa,106779531,107929333,Tepan,4690,0,NULL,0
159427500,Temaki da Lagoa,83091277,83491647,1 Temaki + Hot Roll 12 Un.,8558,1,2567,1
159427500,Temaki da Lagoa,106824945,107772553,Yakisoba,3990,0,NULL,0
159427500,Temaki da Lagoa,85909827,83030393,Ceviche Salmão,5990,1,1198,0
159427500,Temaki da Lagoa,85919582,83004018,Tmk Salmão Grelhado Hot,2990,0,NULL,1
159427500,Temaki da Lagoa,82704382,49245388,Heineken Long,1250,0,NULL,0
159427500,Temaki da Lagoa,85762655,54246450,Tmk Salmão Grelhado,2790,0,NULL,0
159427500,Temaki da Lagoa,85815416,64246718,Guaraná Antártica 2 Litros,1700,0,NULL,0
159427500,Temaki da Lagoa,85879995,83020608,Poke Da Lagoa Salmão Empanado,4690,0,NULL,0
159427500,Temaki da Lagoa,85940383,47244235,Harumaki Queijo 2 Un.,1990,0,NULL,0
159427500,Temaki da Lagoa,85953581,83439178,Hossomaki 8 Un.,1990,0,NULL,0
159427500,Temaki da Lagoa,55683798,83481825,Água Sem Gás,500,0,NULL,0
159427500,Temaki da Lagoa,85730032,47244233,Sashimi Salmão 12 Un.,5400,1,1080,0
159427500,Temaki da Lagoa,85730035,83369132,Sushi Burguer,5990,1,1198,1
159427500,Temaki da Lagoa,85772806,83471805,Tmk Salmão Skin,2490,0,NULL,0
159427500,Temaki da Lagoa,85815415,83419144,Hot Roll Banana + Chocolate 2un.,1990,0,NULL,0
159427500,Temaki da Lagoa,85940382,49245395,Ceviche Salmão Camarão,3990,0,NULL,0
159427500,Temaki da Lagoa,106869056,107704890,Hot Tortinha De Limão,2490,0,NULL,0
159427500,Temaki da Lagoa,106993126,107910166,Refrigerante Lata,700,0,NULL,0
159427500,Temaki da Lagoa,48652050,53245354,Água Com Gás,500,0,NULL,0
159427500,Temaki da Lagoa,85638699,83004016,Tmk Salmão Com Camarão,2990,0,NULL,0
159427500,Temaki da Lagoa,85846027,49245387,H2oh Limão 500ml,790,0,NULL,0
159427500,Temaki da Lagoa,85869020,83369128,Tmk Salmão Com Kani,2990,0,NULL,0
159427500,Temaki da Lagoa,86028839,83439179,Del Valle Uva,700,0,NULL,0
159427500,Temaki da Lagoa,86501389,47244226,Tmk Salmão Doritos,2990,0,NULL,0
159427500,Temaki da Lagoa,86578937,56246923,Tmk Salmão Simples,2790,0,NULL,0
159427500,Temaki da Lagoa,106815248,107794286,Joy Com Mussarela 8 Unidade,3890,0,NULL,0
159427500,Temaki da Lagoa,107018848,107974134,Uramaki Ruffles 8 Unidade,3290,0,NULL,0
159427500,Temaki da Lagoa,107038555,107725638,Macarrão Com Salmão,4390,0,NULL,0
159427500,Temaki da Lagoa,107103186,107870391,Poke Da Lagoa Salmão Cru,4690,0,NULL,0
159427500,Temaki da Lagoa,48652043,83399196,24 Unidades Hot Rolls,8558,1,2567,1
159427500,Temaki da Lagoa,85638700,82932433,Tmk California,2490,0,NULL,0
159427500,Temaki da Lagoa,85638701,83020605,Guioza Bovina 4 Un.,1990,0,NULL,0
159427500,Temaki da Lagoa,86578940,83004019,Sunomono,1990,0,NULL,0
159427500,Temaki da Lagoa,86578943,83419146,Sushi Ball 6 Un.,5490,1,1098,0
159427500,Temaki da Lagoa,106805175,107804567,Hossomaki 8 Unidade ,1990,0,NULL,0
159427500,Temaki da Lagoa,106834860,107783412,Yakisoba Camarão,4290,0,NULL,0
159427500,Temaki da Lagoa,106928422,108021377,Hot Banana Nevada 12 Unidade,2490,0,NULL,0
159427500,Temaki da Lagoa,106940377,107919498,Sushi Burguer ,3490,0,NULL,0
159427500,Temaki da Lagoa,107103242,108090315,Hot Roll Salmão 12 Unidade,2490,0,NULL,0
159427500,Temaki da Lagoa,107103260,108080323,Cerveja Amstel Lata 350ml,650,0,NULL,0
159427500,Temaki da Lagoa,61684090,83379155,Guaraviton Açai 500ml,790,0,NULL,0
159427500,Temaki da Lagoa,83091273,83369126,2 Temakis + Hot Roll 12 Un.,12857,1,3857,1
159427500,Temaki da Lagoa,85846026,83481818,Niguiri 8 Un.,5400,1,1080,0
159427500,Temaki da Lagoa,85879993,83369127,Carpaccio Salmão,5400,1,1080,0
159427500,Temaki da Lagoa,85879994,83389226,Poke Da Lagoa Salmão Completo,5990,0,NULL,0
159427500,Temaki da Lagoa,85899837,83030396,Harumaki Chocolate 2 Un.,1990,0,NULL,0
159427500,Temaki da Lagoa,86501392,83461845,Coca Cola 2 Litros,1700,0,NULL,0
159427500,Temaki da Lagoa,106869004,108021335,Uramaki 8 Unidade,2690,0,NULL,0
159427500,Temaki da Lagoa,83161357,83461838,H2oh Limoneto 500ml,790,0,NULL,0
159427500,Temaki da Lagoa,85638702,49245396,Yakisobas,3990,0,NULL,0
159427500,Temaki da Lagoa,106869011,107715097,Temaki Croc,3490,0,NULL,0
159546958,Fujita San,96089217,97180535,Combinado Fujita 04 (32 Unidades),11500,0,NULL,1
159546958,Fujita San,95483689,96932789,Temaki Salmão Filadélfia,3200,0,NULL,1
159546958,Fujita San,95669402,97065863,Combinado Fujita 02 (17 Unidades),6800,0,NULL,1
159546958,Fujita San,95679428,97391771,Joy Brie,3800,0,NULL,0
159546958,Fujita San,95752247,97391652,Guioza De Legumes,2400,0,NULL,0
159546958,Fujita San,95503882,96932920,Shoyu Light,40,0,NULL,0
159546958,Fujita San,95503883,97066036,Refrigerante Coca-Cola Original 310ml,800,0,NULL,0
159546958,Fujita San,95592536,97036163,Uramaki Skim,2700,0,NULL,0
159546958,Fujita San,95633625,97036049,Sashimi Shake Super,7500,0,NULL,0
159546958,Fujita San,95633712,96972582,Robata De Filé Com Queijo,2800,0,NULL,0
159546958,Fujita San,95659607,97096967,Niguiri De Kani,2800,0,NULL,0
159546958,Fujita San,95669417,97266345,Ussuzukuri Trufado (Carpaccio),5000,0,NULL,0
159546958,Fujita San,95679447,96962517,Adaptador Para Hashi,50,0,NULL,0
159546958,Fujita San,95691192,96982423,Uramaki Salmão Fry,3300,0,NULL,0
159546958,Fujita San,95768013,97266466,Joy De Geleia,3800,0,NULL,0
159546958,Fujita San,95997247,97025386,Uramaki Salmão Com Shimeji,3500,0,NULL,0
159546958,Fujita San,96089234,97266346,Ussuzukuri (Carpaccio),4500,0,NULL,0
159546958,Fujita San,95473998,96972432,Combinado Fujita Variado 05 (32 Unidades),12000,0,NULL,0
159546958,Fujita San,95483750,97046393,Uramaki Salmão E Kani,3200,0,NULL,0
159546958,Fujita San,95513656,97065989,Haru Salmão E Kani (sem Arroz),4200,0,NULL,0
159546958,Fujita San,95563766,97141980,Temaki Salmão Com Kani,3000,0,NULL,0
159546958,Fujita San,95607714,97085975,Shakemaki,2100,0,NULL,0
159546958,Fujita San,95679427,97066004,Niguiri Trufado,4100,0,NULL,0
159546958,Fujita San,95691203,96962516,Shoyu Tradicional,40,0,NULL,0
159546958,Fujita San,95710343,96982317,Temaki Skim,2500,0,NULL,0
159546958,Fujita San,95742291,96962515,Molho Tare,400,0,NULL,0
159546958,Fujita San,95752251,97379670,Mega Combo,8500,0,NULL,1
159546958,Fujita San,95767943,96972467,Temaki Salmão Fry,3300,0,NULL,0
159546958,Fujita San,96089246,97164934,Bolinho De Salmão,3500,0,NULL,0
159546958,Fujita San,96089294,97131140,Haru Hot Nutella,3600,0,NULL,0
159546958,Fujita San,96089326,97046404,Robata De Salmão,2500,0,NULL,0
159546958,Fujita San,95473999,97164899,Combinado Fujita San 06 (32 Unidades),11500,0,NULL,1
159546958,Fujita San,95474020,97379662,Harumaki Banana Com Nutella,2600,0,NULL,0
159546958,Fujita San,95539956,97066021,Uramaki Salmão E Camarão,4000,0,NULL,0
159546958,Fujita San,95563767,97117680,Temaki Califórnia,2500,0,NULL,0
159546958,Fujita San,95575488,96962519,Suco Del Valle Fresh Laranja 250ml,700,0,NULL,0
159546958,Fujita San,95607641,97180572,Temaki Salmão Grelhado,2900,0,NULL,0
159546958,Fujita San,95659517,97065862,Combinado Fujita 01 (15 Unidades),5000,0,NULL,0
159546958,Fujita San,95679350,97013263,Sashimi Shake Mini,4000,0,NULL,0
159546958,Fujita San,95710313,97266330,Combinado Fujita 03 ( 26 Unidades),9500,0,NULL,1
159546958,Fujita San,95710384,96952843,Hot Roll Kani,2600,0,NULL,0
159546958,Fujita San,96009155,97210764,Harumaki Salmão Com Kani,2500,0,NULL,0
159546958,Fujita San,95453858,97065881,Ceviche De Salmão,5000,0,NULL,0
159546958,Fujita San,95453924,97096966,Niguiri De Salmão,3800,0,NULL,0
159546958,Fujita San,95463979,97003242,Temaki Salmão Hot,3500,0,NULL,0
159546958,Fujita San,95575402,97164935,Sunomono Com Kani,1800,0,NULL,0
159546958,Fujita San,95607630,96993241,Sashimi Vip Trufado(maçaricado),4500,0,NULL,0
159546958,Fujita San,95607642,97379671,Temaki Salmão Cru,3000,0,NULL,0
159546958,Fujita San,95649440,97117762,Hot Salmão Com Camarão,4200,0,NULL,0
159546958,Fujita San,95722237,97085983,King Roll Ebi,4500,0,NULL,0
159546958,Fujita San,95742212,96942626,Harumaki De Queijo,2500,0,NULL,0
159546958,Fujita San,95494053,97362439,Niguiri Skim,3000,0,NULL,0
159546958,Fujita San,95659599,97210857,Haru Hot De Salmão (sem Arroz),4500,0,NULL,0
159546958,Fujita San,95464043,97391786,Uramaki Salmão Filadélfia,3200,0,NULL,0
159546958,Fujita San,95464044,97210885,Uramaki Supremo,3600,0,NULL,0
159546958,Fujita San,95474123,97362462,Suco Del Valle Fresh Uva 250ml,700,0,NULL,0
159546958,Fujita San,95503863,97391787,Hosomaki De Kani,1900,0,NULL,0
159546958,Fujita San,95607725,97362460,Gengibre Em Conserva,300,0,NULL,0
159546958,Fujita San,95633675,97266454,Hot Salmão Completo,3200,0,NULL,1
159546958,Fujita San,95633676,97117763,Hot Salmão Com Crispy,3400,0,NULL,0
159546958,Fujita San,95679358,96982313,Guioza De Carne,2600,0,NULL,0
159546958,Fujita San,95691193,97165072,Kappamaki,1900,0,NULL,0
159546958,Fujita San,95752246,97200502,Harumaki Romeu E Julieta,2400,0,NULL,0
159546958,Fujita San,95752294,97180680,Joy Tradicional,3600,0,NULL,0
159546958,Fujita San,95777982,97036066,Temaki Kani,2700,0,NULL,0
159546958,Fujita San,95997164,96972452,Ceviche Frutos Do Mar,6000,0,NULL,0
159546958,Fujita San,95997246,97200620,Uramaki Salmão,3000,0,NULL,0
159551458,Temakeria Tropical,110716354,112419107,"Combo Poke, Hot Roll E Bebida",9380,1,1876,0
159551458,Temakeria Tropical,110591335,112172809,Escolha Seu Hot Roll,2490,1,747,1
159551458,Temakeria Tropical,110781243,112075527,Monte Seu Poke,6490,0,NULL,1
159551458,Temakeria Tropical,113776366,116923280,Combo 2 Pokes + Hot Roll,15990,1,4797,1
159551458,Temakeria Tropical,110568476,112183732,Combinados De Sushi Salmão,7490,0,NULL,1
159551458,Temakeria Tropical,110695654,112380910,Combo 2 Temakis Com 12 Hot Roll,11070,1,2214,1
159551458,Temakeria Tropical,110705423,112238626,Escolha Seu Temaki,3490,0,NULL,1
159551458,Temakeria Tropical,115910117,119172544,"Combo Temaki, Hot Roll E Bebida",7170,1,2151,0
159551458,Temakeria Tropical,110812684,112142827,Escolha Seu Uramaki,2290,0,NULL,0
159551458,Temakeria Tropical,110603266,112089749,Salada Sunomono,1490,0,NULL,0
159551458,Temakeria Tropical,110812686,112089755,Monte Seu Próprio Combinado De Sushi,99,0,NULL,0
159551458,Temakeria Tropical,110568477,112053699,Shimeji Do Chef,3790,0,NULL,0
159551458,Temakeria Tropical,110705422,112203994,Escolha Seu Joy,3290,0,NULL,0
159551458,Temakeria Tropical,110835271,112380911,Haruhot De Salmão,4490,0,NULL,0
159551458,Temakeria Tropical,110858816,112468120,Combinado Especial Do Chef - Salmão E Camarão,7290,0,NULL,1
159551458,Temakeria Tropical,110621943,112163008,Guiozas,2290,0,NULL,0
159551458,Temakeria Tropical,110746508,112203995,Escolha Seu Hossomaki,1990,0,NULL,0
159551458,Temakeria Tropical,110444856,112408232,Rocambole Vegetariano,4490,0,NULL,0
159551458,Temakeria Tropical,110726664,112153056,Hossomaki Pepino (8 Unidades),2490,0,NULL,0
159551458,Temakeria Tropical,110643814,112283441,Combinado Especial Do Chef Com Ovas E Azeite Trufado,10990,0,NULL,1
159551458,Temakeria Tropical,110665736,112183733,Yakisoba Da Tropical,5990,0,NULL,0
159551458,Temakeria Tropical,110665740,112446867,Cerveja Zero Álcool Long Neck Corona 330ml,1100,0,NULL,0
159551458,Temakeria Tropical,110716355,112283445,Ceviche,4790,0,NULL,0
159551458,Temakeria Tropical,110457913,112468124,Escolha Seu Niguiri,3290,0,NULL,0
159551458,Temakeria Tropical,110653775,112089748,Refrigerante Guaraná Antarctica Lata 350ml,790,0,NULL,0
159551458,Temakeria Tropical,110716351,112089746,Carpaccio (20 unidades),5790,0,NULL,0
159551458,Temakeria Tropical,110716352,112203992,Tilápia Com Salada Tropical,5490,0,NULL,0
159551458,Temakeria Tropical,110802718,112142825,Refrigerante Coca Cola Zero Lata,790,0,NULL,0
159551458,Temakeria Tropical,110568475,112089747,Temaki Iti Malia (Shimeji),3290,0,NULL,0
159551458,Temakeria Tropical,110591336,112363549,Combinado Veggie (16 Peças),7090,0,NULL,0
159551458,Temakeria Tropical,110643812,112363547,Uramaki Fruit (8 Unidades),3090,0,NULL,0
159551458,Temakeria Tropical,110643815,112468123,Sashimi Com Azeite Trufado E Limão Siciliano,3790,0,NULL,0
159551458,Temakeria Tropical,110665737,112468121,Escolha Sua Vitamina,1790,0,NULL,0
159551458,Temakeria Tropical,110759418,112478114,Monte Seu Poke Vegetariano,5490,0,NULL,0
159551458,Temakeria Tropical,110835273,112131156,Cerveja Puro Malte Stella Artois 330ml,1100,0,NULL,0
159551458,Temakeria Tropical,110542690,112345172,Escolha Seu Sashimi,3290,0,NULL,0
159551458,Temakeria Tropical,110677621,112142826,Harumaki Banana Com Nutella,1390,0,NULL,0
159551458,Temakeria Tropical,110746507,112845915,Hot Roll De Banana Com Nutella,3490,0,NULL,0
159551458,Temakeria Tropical,110781244,112419109,Salada De Frutas,1290,0,NULL,0
159551458,Temakeria Tropical,110591337,112408234,Tartar Tropical,4990,0,NULL,0
159551458,Temakeria Tropical,110695656,112227808,Refrigerante Limoneto H2oh 500ml,850,0,NULL,0
159551458,Temakeria Tropical,110716353,112153054,Teppan Salmão Com Camarão,7990,0,NULL,0
159551458,Temakeria Tropical,110759417,112063715,Agua Tônica Antarctica 350ml,790,0,NULL,0
159551458,Temakeria Tropical,110781242,112249414,Agua Mineral Sem Gás Minalba 510ml,590,0,NULL,0
159551458,Temakeria Tropical,110444857,112283443,Chicken Katsu (Frango Empanado),4490,0,NULL,1
159551458,Temakeria Tropical,110457911,112330069,Croquetes,2990,0,NULL,0
159551458,Temakeria Tropical,110643817,112203996,Combinado Especial (frutos Do Mar),10490,0,NULL,0
159551458,Temakeria Tropical,110665741,112845918,Uramaki Veggie (8 Unidades),3490,0,NULL,0
159551458,Temakeria Tropical,110705421,112193916,Refrigerante De Limão H20h 500ml,850,0,NULL,0
159551458,Temakeria Tropical,110726665,112345175,Monte Seu Poke - Frango,4490,0,NULL,0
159551458,Temakeria Tropical,110736355,112419105,Joy De Frutas Com Nutella,2590,0,NULL,0
159551458,Temakeria Tropical,110858819,112153055,Sashimi Maçaricado Com Molho Pesto,3590,0,NULL,0
159551458,Temakeria Tropical,110603267,112249415,Menu Kids,2990,0,NULL,0
159551458,Temakeria Tropical,110621940,112446865,Sanduíche Nori Salmão,4990,0,NULL,1
159551458,Temakeria Tropical,110643813,112203993,Combinado Especial Do Chef Flambado,9490,0,NULL,0
159551458,Temakeria Tropical,110643816,112089751,Niguiri De Palmito (6 Unidades),2990,0,NULL,0
159551458,Temakeria Tropical,110653776,112063718,Pastéizinhos De Feira,990,0,NULL,0
159551458,Temakeria Tropical,110695657,112238629,Cerveja Extra Long Neck Corona 330ml,1100,0,NULL,0
159551458,Temakeria Tropical,110835269,112183731,Rolinho Primavera/harumaki,1290,0,NULL,0
159551458,Temakeria Tropical,111286104,112172813,Combinado Especial Do Chef - Salmão E Shimeji,7290,0,NULL,0
159551458,Temakeria Tropical,110457909,112249417,Escolha Seu Suco Natural,1790,0,NULL,0
159551458,Temakeria Tropical,110457910,112101297,Coca-cola Original 350ml,790,0,NULL,0
159551458,Temakeria Tropical,110621939,112330067,Harumaki Romeu E Julieta,1390,0,NULL,0
159551458,Temakeria Tropical,110643818,112142828,Cerveja Sem Glúten Puro Malte Long Neck Stella Artois 330ml,1100,0,NULL,0
159551458,Temakeria Tropical,110736356,112419108,Mini Temakis Variados,4990,0,NULL,0
159551458,Temakeria Tropical,110771556,112419106,Refrigerante Guaraná Antarctica Zero,790,0,NULL,0
159551458,Temakeria Tropical,110812685,112227810,Antárctica Tônica Zero 350ml,790,0,NULL,0
159551458,Temakeria Tropical,110835270,112142824,Água Mineral Com Gás Minalba 510ml,590,0,NULL,0
